code,category,group,response,value,year
RENTEVICTRC,Total,Total,Don't know,0,2018
RENTEVICTRC,Total,Total,Refused,0,2018
RENTMOVEOT,Total,Total,Rent increased at previous home or apartment,0.09,2018
RENTMOVEOT,Total,Total,Landlord would not fix things at previous home or apartment,0.17,2018
RENTMOVEOT,Total,Total,To save money,0.14,2018
RENTMOVEOT,Total,Total,Better quality or larger home,0.38,2018
RENTMOVEOT,Total,Total,Closer to work or school,0.14,2018
RENTMOVEOT,Total,Total,Better quality neighborhood or schools,0.17,2018
RENTMOVEOT,Total,Total,Relocated to a new city,0.17,2018
RENTMOVEOT,Total,Total,"Change in family status (i.e. marriage, divorce, children)",0.21,2018
RENTMOVEOT,Total,Total,Other,0.14,2018
RENTMOVEOT,Total,Total,Don't know,0,2018
RENTMOVEOT,Total,Total,Refused,0.01,2018
Q13R1,Total,Total,Yes,0.45,2018
Q13R1,Total,Total,No,0.53,2018
Q13R1,Total,Total,Don't know,0.01,2018
Q13R1,Total,Total,Refused,0.01,2018
Q13R2,Total,Total,Yes,0.74,2018
Q13R2,Total,Total,No,0.25,2018
Q13R2,Total,Total,Don't know,0,2018
Q13R2,Total,Total,Refused,0.01,2018
Q13R3,Total,Total,None,0.27,2018
Q13R3,Total,Total,A little difficulty,0.19,2018
Q13R3,Total,Total,Moderate difficulty,0.24,2018
Q13R3,Total,Total,Substantial difficulty,0.3,2018
Q13R3,Total,Total,Don't know,0,2018
Q13R3,Total,Total,Refused,0.01,2018
Q14R1,Total,Total,Definitely no,0.28,2018
Q14R1,Total,Total,Probably no,0.24,2018
Q14R1,Total,Total,Probably yes,0.3,2018
Q14R1,Total,Total,Definitely yes,0.16,2018
Q14R1,Total,Total,Don't know,0,2018
Q14R1,Total,Total,Refused,0.01,2018
Q14R2,Total,Total,Very likely,0.34,2018
Q14R2,Total,Total,Somewhat likely,0.41,2018
Q14R2,Total,Total,Not very likely,0.16,2018
Q14R2,Total,Total,Not at all likely,0.09,2018
Q14R2,Total,Total,Don't know,0,2018
Q14R2,Total,Total,Refused,0,2018
Q15,Total,Total,Yes,0.72,2018
Q15,Total,Total,No,0.27,2018
Q15,Total,Total,Don't know,0.01,2018
Q15,Total,Total,Refused,0.01,2018
Q17A,Total,Total,Strongly agree,0.35,2018
Q17A,Total,Total,Somewhat agree,0.28,2018
Q17A,Total,Total,Somewhat disagree,0.18,2018
Q17A,Total,Total,Strongly disagree,0.17,2018
Q17A,Total,Total,Don't know,0.01,2018
Q17A,Total,Total,Refused,0.01,2018
Q17A,Total,Total,Summary: Strongly/Somewhat Agree,0.63,2018
Q17B,Total,Total,Strongly agree,0.29,2018
Q17B,Total,Total,Somewhat agree,0.3,2018
Q17B,Total,Total,Somewhat disagree,0.15,2018
Q17B,Total,Total,Strongly disagree,0.24,2018
Q17B,Total,Total,Don't know,0.01,2018
Q17B,Total,Total,Refused,0.01,2018
Q17B,Total,Total,Summary: Strongly/Somewhat Agree,0.59,2018
Q17C,Total,Total,Strongly agree,0.15,2018
Q17C,Total,Total,Somewhat agree,0.21,2018
Q17C,Total,Total,Somewhat disagree,0.19,2018
Q17C,Total,Total,Strongly disagree,0.43,2018
Q17C,Total,Total,Don't know,0.02,2018
Q17C,Total,Total,Refused,0,2018
Q17C,Total,Total,Summary: Strongly/Somewhat Agree,0.36,2018
Q17E,Total,Total,Strongly agree,0.31,2018
Q17E,Total,Total,Somewhat agree,0.33,2018
Q17E,Total,Total,Somewhat disagree,0.15,2018
Q17E,Total,Total,Strongly disagree,0.19,2018
Q17E,Total,Total,Don't know,0.01,2018
Q17E,Total,Total,Refused,0,2018
Q17E,Total,Total,Summary: Strongly/Somewhat Agree,0.64,2018
Q17F,Total,Total,Strongly agree,0.28,2018
Q17F,Total,Total,Somewhat agree,0.21,2018
Q17F,Total,Total,Somewhat disagree,0.2,2018
Q17F,Total,Total,Strongly disagree,0.29,2018
Q17F,Total,Total,Don't know,0.01,2018
Q17F,Total,Total,Refused,0.01,2018
Q17F,Total,Total,Summary: Strongly/Somewhat Agree,0.49,2018
Q17G,Total,Total,Strongly agree,0.24,2018
Q17G,Total,Total,Somewhat agree,0.38,2018
Q17G,Total,Total,Somewhat disagree,0.18,2018
Q17G,Total,Total,Strongly disagree,0.17,2018
Q17G,Total,Total,Don't know,0.03,2018
Q17G,Total,Total,Refused,0,2018
Q17G,Total,Total,Summary: Strongly/Somewhat Agree,0.62,2018
Q17H,Total,Total,Strongly agree,0.16,2018
Q17H,Total,Total,Somewhat agree,0.3,2018
Q17H,Total,Total,Somewhat disagree,0.23,2018
Q17H,Total,Total,Strongly disagree,0.26,2018
Q17H,Total,Total,Don't know,0.04,2018
Q17H,Total,Total,Refused,0,2018
Q17H,Total,Total,Summary: Strongly/Somewhat Agree,0.45999999999999996,2018
Q17I,Total,Total,Strongly agree,0.24,2018
Q17I,Total,Total,Somewhat agree,0.33,2018
Q17I,Total,Total,Somewhat disagree,0.2,2018
Q17I,Total,Total,Strongly disagree,0.19,2018
Q17I,Total,Total,Don't know,0.03,2018
Q17I,Total,Total,Refused,0,2018
Q17I,Total,Total,Summary: Strongly/Somewhat Agree,0.5700000000000001,2018
Q18,Total,Total,Very likely,0.41,2018
Q18,Total,Total,Somewhat likely,0.29,2018
Q18,Total,Total,Not very likely,0.21,2018
Q18,Total,Total,Not at all likely,0.08,2018
Q18,Total,Total,Don't know,0.01,2018
Q18,Total,Total,Refused,0,2018
LIFECA,Total,Total,Almost certain,0.21,2018
LIFECA,Total,Total,Very likely,0.41,2018
LIFECA,Total,Total,A toss up,0.23,2018
LIFECA,Total,Total,Not very likely,0.08,2018
LIFECA,Total,Total,Not at all likely,0.03,2018
LIFECA,Total,Total,Don't know,0.03,2018
LIFECA,Total,Total,Refused,0.01,2018
LIFECA,Total,Total,Summary: Almost Certainly/Very Likely,0.62,2018
LIFECB,Total,Total,Almost certain,0.12,2018
LIFECB,Total,Total,Very likely,0.26,2018
LIFECB,Total,Total,A toss up,0.3,2018
LIFECB,Total,Total,Not very likely,0.23,2018
LIFECB,Total,Total,Not at all likely,0.05,2018
LIFECB,Total,Total,Don't know,0.04,2018
LIFECB,Total,Total,Refused,0,2018
LIFECB,Total,Total,Summary: Almost Certainly/Very Likely,0.38,2018
LIFECC,Total,Total,Almost certain,0.09,2018
LIFECC,Total,Total,Very likely,0.21,2018
LIFECC,Total,Total,A toss up,0.21,2018
LIFECC,Total,Total,Not very likely,0.26,2018
LIFECC,Total,Total,Not at all likely,0.19,2018
LIFECC,Total,Total,Don't know,0.05,2018
LIFECC,Total,Total,Refused,0,2018
LIFECC,Total,Total,Summary: Almost Certainly/Very Likely,0.3,2018
LIFECD,Total,Total,Almost certain,0.14,2018
LIFECD,Total,Total,Very likely,0.28,2018
LIFECD,Total,Total,A toss up,0.25,2018
LIFECD,Total,Total,Not very likely,0.15,2018
LIFECD,Total,Total,Not at all likely,0.11,2018
LIFECD,Total,Total,Don't know,0.06,2018
LIFECD,Total,Total,Refused,0,2018
LIFECD,Total,Total,Summary: Almost Certainly/Very Likely,0.42000000000000004,2018
LIFECF,Total,Total,Almost certain,0.11,2018
LIFECF,Total,Total,Very likely,0.21,2018
LIFECF,Total,Total,A toss up,0.26,2018
LIFECF,Total,Total,Not very likely,0.24,2018
LIFECF,Total,Total,Not at all likely,0.14,2018
LIFECF,Total,Total,Don't know,0.03,2018
LIFECF,Total,Total,Refused,0.01,2018
LIFECF,Total,Total,Summary: Almost Certainly/Very Likely,0.32,2018
Q19,Total,Total,Excellent,0.19,2018
Q19,Total,Total,Very good,0.3,2018
Q19,Total,Total,Good,0.29,2018
Q19,Total,Total,Fair,0.17,2018
Q19,Total,Total,Poor,0.06,2018
Q19,Total,Total,Don't know,0,2018
Q19,Total,Total,Refused,0,2018
Q19,Total,Total,Summary: Excellent/Very Good,0.49,2018
Q20,Total,Total,Not at all satisfied,0.06,2018
Q20,Total,Total,Only a little bit satisfied,0.13,2018
Q20,Total,Total,Somewhat satisfied,0.26,2018
Q20,Total,Total,Mostly satisfied,0.33,2018
Q20,Total,Total,Completely satisfied,0.2,2018
Q20,Total,Total,Don't know,0,2018
Q20,Total,Total,Refused,0,2018
Q21,Total,Total,Not at all,0.06,2018
Q21,Total,Total,Only a little bit,0.11,2018
Q21,Total,Total,Somewhat,0.21,2018
Q21,Total,Total,Mostly,0.33,2018
Q21,Total,Total,Completely,0.28,2018
Q21,Total,Total,Don't know,0.01,2018
Q21,Total,Total,Refused,0.01,2018
Q22,Total,Total,Not at all,0.41,2018
Q22,Total,Total,Only a little bit,0.21,2018
Q22,Total,Total,Somewhat,0.19,2018
Q22,Total,Total,Mostly,0.09,2018
Q22,Total,Total,Completely,0.08,2018
Q22,Total,Total,Don't know,0.02,2018
Q22,Total,Total,Refused,0,2018
Q23,Total,Total,Not at all,0.1,2018
Q23,Total,Total,Only a little bit,0.25,2018
Q23,Total,Total,Somewhat,0.26,2018
Q23,Total,Total,Mostly,0.23,2018
Q23,Total,Total,Completely,0.16,2018
Q23,Total,Total,Don't know,0,2018
Q23,Total,Total,Refused,0,2018
Q23PL,Total,Total,Strongly agree,0.34,2018
Q23PL,Total,Total,Agree,0.26,2018
Q23PL,Total,Total,Slightly agree,0.16,2018
Q23PL,Total,Total,Neither agree nor disagree,0.09,2018
Q23PL,Total,Total,Slightly disagree,0.07,2018
Q23PL,Total,Total,Disagree,0.04,2018
Q23PL,Total,Total,Strongly disagree,0.03,2018
Q23PL,Total,Total,Don't know,0.01,2018
Q23PL,Total,Total,Refused,0,2018
Q23A,Total,Total,Yes,0.32,2018
Q23A,Total,Total,No,0.67,2018
Q23A,Total,Total,Don't know,0,2018
Q23A,Total,Total,Refused,0.01,2018
Q23A1,Total,Total,Yes,0.68,2018
Q23A1,Total,Total,No,0.31,2018
Q23A1,Total,Total,Don't know,0,2018
Q23A1,Total,Total,Refused,0.01,2018
Q23C,Total,Total,Yes,0.12,2018
Q23C,Total,Total,No,0.87,2018
Q23C,Total,Total,Don't know,0,2018
Q23C,Total,Total,Refused,0.01,2018
Q23D,Total,Total,Yes,0.08,2018
Q23D,Total,Total,No,0.91,2018
Q23D,Total,Total,Don't know,0,2018
Q23D,Total,Total,Refused,0.01,2018
Q23E,Total,Total,Yes,0.18,2018
Q23E,Total,Total,No,0.81,2018
Q23E,Total,Total,Don't know,0,2018
Q23E,Total,Total,Refused,0.01,2018
Q23E2,Total,Total,Yes,0.73,2018
Q23E2,Total,Total,No,0.26,2018
Q23E2,Total,Total,Don't know,0,2018
Q23E2,Total,Total,Refused,0,2018
Q23E2,Total,Total,Current Asthma Rate (based on Q23E*23E2),0.1314,2018
Q23E3,Total,Total,None,0.64,2018
Q23E3,Total,Total,One to two,0.11,2018
Q23E3,Total,Total,Three or more,0.08,2018
Q23E3,Total,Total,Don't know,0.1,2018
Q23E3,Total,Total,Refused,0.07,2018
Q23E1,Total,Total,Never (no attacks in the last 30 days),0.4,2018
Q23E1,Total,Total,Once a week or less,0.28,2018
Q23E1,Total,Total,Twice a week,0.04,2018
Q23E1,Total,Total,3 to 6 times a week,0.04,2018
Q23E1,Total,Total,Once a day,0.06,2018
Q23E1,Total,Total,More than once a day,0.16,2018
Q23E1,Total,Total,Don't know,0,2018
Q23E1,Total,Total,Refused,0.01,2018
BMIR,Total,Total,Underweight,0.03,2018
BMIR,Total,Total,Normal weight,0.25,2018
BMIR,Total,Total,Overweight,0.32,2018
BMIR,Total,Total,Obese,0.41,2018
Q26,Total,Total,Yes,0.9,2018
Q26,Total,Total,No,0.09,2018
Q26,Total,Total,Don't know,0,2018
Q26,Total,Total,Refused,0.01,2018
Q27,Total,Total,Insurance obtained through a current or former employer or union,0.41,2018
Q27,Total,Total,Insurance purchased directly from an insurance company,0.11,2018
Q27,Total,Total,Medicare,0.25,2018
Q27,Total,Total,"Medicaid, Medical Assistance, HUSKY or any kind of government-assistance plan",0.33,2018
Q27,Total,Total,State Health Insurance Exchange such as Access Health CT or NY State of Health,0.08,2018
Q27,Total,Total,Any other type of health insurance plan,0.03,2018
Q27,Total,Total,Don't know,0.01,2018
Q27,Total,Total,Refused,0.01,2018
Q28,Total,Total,Yes,0.12,2018
Q28,Total,Total,No,0.87,2018
Q28,Total,Total,Don't know,0,2018
Q28,Total,Total,Refused,0,2018
Q29,Total,Total,Yes,0.26,2018
Q29,Total,Total,No,0.73,2018
Q29,Total,Total,Don't know,0,2018
Q29,Total,Total,Refused,0,2018
Q30A,Total,Total,Yes,0.5,2018
Q30A,Total,Total,No,0.5,2018
Q30A,Total,Total,Don't know,0,2018
Q30A,Total,Total,Refused,0,2018
Q30B,Total,Total,Yes,0.21,2018
Q30B,Total,Total,No,0.78,2018
Q30B,Total,Total,Don't know,0.01,2018
Q30B,Total,Total,Refused,0,2018
Q30C,Total,Total,Yes,0.31,2018
Q30C,Total,Total,No,0.69,2018
Q30C,Total,Total,Don't know,0,2018
Q30C,Total,Total,Refused,0,2018
Q30D,Total,Total,Yes,0.34,2018
Q30D,Total,Total,No,0.64,2018
Q30D,Total,Total,Don't know,0.02,2018
Q30D,Total,Total,Refused,0,2018
Q30E,Total,Total,Yes,0.3,2018
Q30E,Total,Total,No,0.68,2018
Q30E,Total,Total,Don't know,0.01,2018
Q30E,Total,Total,Refused,0.01,2018
Q30F,Total,Total,Yes,0.48,2018
Q30F,Total,Total,No,0.51,2018
Q30F,Total,Total,Don't know,0,2018
Q30F,Total,Total,Refused,0.02,2018
Q30H,Total,Total,Yes,0.25,2018
Q30H,Total,Total,No,0.74,2018
Q30H,Total,Total,Don't know,0,2018
Q30H,Total,Total,Refused,0.01,2018
Q30G,Total,Total,Yes,0.38,2018
Q30G,Total,Total,No,0.61,2018
Q30G,Total,Total,Don't know,0,2018
Q30G,Total,Total,Refused,0.01,2018
Q31,Total,Total,Yes,0.13,2018
Q31,Total,Total,No,0.87,2018
Q31,Total,Total,Don't know,0,2018
Q31,Total,Total,Refused,0,2018
Q31_1,Total,Total,Yes,0.06,2018
Q31_1,Total,Total,No,0.92,2018
Q31_1,Total,Total,Don't know,0.01,2018
Q31_1,Total,Total,Refused,0,2018
Q32,Total,Total,Yes,0.78,2018
Q32,Total,Total,No,0.21,2018
Q32,Total,Total,Don't know,0,2018
Q32,Total,Total,Refused,0,2018
Q33,Total,Total,More than one,0.22,2018
Q33,Total,Total,None at all,0.76,2018
Q33,Total,Total,Don't know,0,2018
Q33,Total,Total,Refused,0.01,2018
Q33,Total,Total,No Medical Home (Q32*Q33),0.1596,2018
Q34,Total,Total,None,0.67,2018
Q34,Total,Total,1 to 2,0.26,2018
Q34,Total,Total,3 or more,0.06,2018
Q34,Total,Total,Don't know,0.01,2018
Q34,Total,Total,Refused,0.01,2018
Q35,Total,Total,Within the last 6 months,0.5,2018
Q35,Total,Total,More than 6 months but less than a year,0.17,2018
Q35,Total,Total,More than a year but less than two years,0.15,2018
Q35,Total,Total,More than two years ago,0.16,2018
Q35,Total,Total,Never have gone to a dentist,0.01,2018
Q35,Total,Total,Don't know,0,2018
Q35,Total,Total,Refused,0.01,2018
Q37,Total,Total,Yes,0.84,2018
Q37,Total,Total,No,0.16,2018
Q37,Total,Total,Don't know,0,2018
Q37,Total,Total,Refused,0,2018
Q37_1,Total,Total,Always,0.37,2018
Q37_1,Total,Total,Usually,0.24,2018
Q37_1,Total,Total,Sometimes,0.22,2018
Q37_1,Total,Total,Rarely,0.11,2018
Q37_1,Total,Total,Never,0.06,2018
Q37_1,Total,Total,Don't know,0.01,2018
Q37_1,Total,Total,Refused,0.01,2018
Q37_2,Total,Total,Not at all,0.56,2018
Q37_2,Total,Total,Several days,0.2,2018
Q37_2,Total,Total,More than half the days,0.11,2018
Q37_2,Total,Total,Nearly every day,0.1,2018
Q37_2,Total,Total,Don't know,0.02,2018
Q37_2,Total,Total,Refused,0.01,2018
Q37_3,Total,Total,Not at all,0.62,2018
Q37_3,Total,Total,Several days,0.22,2018
Q37_3,Total,Total,More than half the days,0.08,2018
Q37_3,Total,Total,Nearly every day,0.08,2018
Q37_3,Total,Total,Don't know,0,2018
Q37_3,Total,Total,Refused,0.01,2018
Q38,Total,Total,None,0.26,2018
Q38,Total,Total,One,0.07,2018
Q38,Total,Total,Two,0.16,2018
Q38,Total,Total,Three,0.16,2018
Q38,Total,Total,Four,0.07,2018
Q38,Total,Total,Five,0.1,2018
Q38,Total,Total,Six,0.03,2018
Q38,Total,Total,Seven,0.13,2018
Q38,Total,Total,Don't know,0.01,2018
Q38,Total,Total,Refused,0.01,2018
Q39,Total,Total,Yes,0.46,2018
Q39,Total,Total,No,0.53,2018
Q39,Total,Total,Don't know,0.01,2018
Q39,Total,Total,Refused,0,2018
Q40,Total,Total,Every day,0.39,2018
Q40,Total,Total,Some days,0.16,2018
Q40,Total,Total,Not at all,0.45,2018
Q40,Total,Total,Don't know,0,2018
Q40,Total,Total,Refused,0,2018
Q40,Total,Total,Current Smoking Rate (Q39*Q40),0.25300000000000006,2018
Q42,Total,Total,Yes,0.25,2018
Q42,Total,Total,No,0.74,2018
Q42,Total,Total,Don't know,0,2018
Q42,Total,Total,Refused,0.01,2018
Q43,Total,Total,None,0.56,2018
Q43,Total,Total,One to five,0.26,2018
Q43,Total,Total,Six to twenty-nine,0.07,2018
Q43,Total,Total,Everyday,0.11,2018
Q43,Total,Total,Don't know,0,2018
Q43,Total,Total,Refused,0,2018
Q43,Total,Total,Vaping Past 30 Days Rate (Q42*Q43),0.11,2018
ALCOHOL,Total,Total,None,0.69,2018
ALCOHOL,Total,Total,One to five,0.2,2018
ALCOHOL,Total,Total,Six to ten,0.03,2018
ALCOHOL,Total,Total,More than ten,0.04,2018
ALCOHOL,Total,Total,Don't know,0.02,2018
ALCOHOL,Total,Total,Refused,0.01,2018
POT1,Total,Total,None,0.85,2018
POT1,Total,Total,One to five,0.05,2018
POT1,Total,Total,Six to ten,0.02,2018
POT1,Total,Total,More than ten,0.06,2018
POT1,Total,Total,Don't know,0.01,2018
POT1,Total,Total,Refused,0.02,2018
POT2,Total,Total,For medical reasons (like to treat or decrease symptoms of a health condition),0.33,2018
POT2,Total,Total,For nonmedical reasons (like to have fun or fit in),0.25,2018
POT2,Total,Total,For both medical and nonmedical reasons,0.42,2018
POT2,Total,Total,Don't know,0,2018
POT2,Total,Total,Refused,0,2018
OPIOID2,Total,Total,No,0.67,2018
OPIOID2,Total,Total,"Yes, one person",0.1,2018
OPIOID2,Total,Total,"Yes, 2 to 4 people",0.12,2018
OPIOID2,Total,Total,"Yes, 5 or more people",0.1,2018
OPIOID2,Total,Total,Don't know,0,2018
OPIOID2,Total,Total,Refused,0.01,2018
OPIOID2_1,Total,Total,Yourself,0.13,2018
OPIOID2_1,Total,Total,A family member,0.49,2018
OPIOID2_1,Total,Total,A close friend,0.44,2018
OPIOID2_1,Total,Total,An acquaintance,0.51,2018
OPIOID2_1,Total,Total,Don't know,0,2018
OPIOID2_1,Total,Total,Refused,0.02,2018
OPIOID4,Total,Total,No,0.74,2018
OPIOID4,Total,Total,"Yes, one person",0.08,2018
OPIOID4,Total,Total,"Yes, 2 to 4 people",0.12,2018
OPIOID4,Total,Total,"Yes, 5 or more people",0.05,2018
OPIOID4,Total,Total,Don't know,0,2018
OPIOID4,Total,Total,Refused,0.01,2018
OPIOID4_1,Total,Total,A family member,0.34,2018
OPIOID4_1,Total,Total,A close friend,0.39,2018
OPIOID4_1,Total,Total,An acquaintance,0.56,2018
OPIOID4_1,Total,Total,Don't know,0.02,2018
OPIOID4_1,Total,Total,Refused,0.03,2018
Q44,Total,Total,Living comfortably,0.21,2018
Q44,Total,Total,Doing alright,0.31,2018
Q44,Total,Total,Just getting by,0.28,2018
Q44,Total,Total,Finding it difficult,0.12,2018
Q44,Total,Total,Finding it very difficult,0.07,2018
Q44,Total,Total,Don't know,0,2018
Q44,Total,Total,Refused,0.01,2018
Q45,Total,Total,Better off,0.62,2018
Q45,Total,Total,Not,0.32,2018
Q45,Total,Total,Same,0.01,2018
Q45,Total,Total,Don't know,0.06,2018
Q45,Total,Total,Refused,0,2018
Q46,Total,Total,Less than a month,0.33,2018
Q46,Total,Total,At least one month but less than 2,0.17,2018
Q46,Total,Total,At least 2 months but less than 6,0.16,2018
Q46,Total,Total,At least 6 months but less than a year,0.09,2018
Q46,Total,Total,At least a year but less than 2 years,0.06,2018
Q46,Total,Total,Two years or more,0.14,2018
Q46,Total,Total,Don't know,0.04,2018
Q46,Total,Total,Refused,0.01,2018
DEBT,Total,Total,Something left over,0.42,2018
DEBT,Total,Total,Break even,0.19,2018
DEBT,Total,Total,Be in debt,0.32,2018
DEBT,Total,Total,Don't know,0.05,2018
DEBT,Total,Total,Refused,0.01,2018
Q47,Total,Total,Yes,0.53,2018
Q47,Total,Total,"No, but would like to work",0.09,2018
Q47,Total,Total,"No, retired",0.18,2018
Q47,Total,Total,"No, homemaker",0.04,2018
Q47,Total,Total,"No, full time student",0.03,2018
Q47,Total,Total,"No, disabled",0.1,2018
Q47,Total,Total,"No, other",0.02,2018
Q47,Total,Total,Refused,0.01,2018
Q48,Total,Total,Less than 6 months,0.32,2018
Q48,Total,Total,At least 6 months but less than a year,0.24,2018
Q48,Total,Total,1 to 2 years,0.13,2018
Q48,Total,Total,2 to 4 years,0.04,2018
Q48,Total,Total,5 or more years,0.14,2018
Q48,Total,Total,Have never had a job in my lifetime,0.11,2018
Q48,Total,Total,Refused,0.03,2018
