code,category,group,response,value,year
Q60,Connecticut,Connecticut,One,0.24,2018
Q60,Connecticut,Connecticut,Two,0.5,2018
Q60,Connecticut,Connecticut,Three,0.16,2018
Q60,Connecticut,Connecticut,Four or more,0.1,2018
Q60,Connecticut,Connecticut,Refused,0.01,2018
Q11,Connecticut,Connecticut,I own my home,0.63,2018
Q11,Connecticut,Connecticut,I rent my home,0.25,2018
Q11,Connecticut,Connecticut,I live with family or friends who own,0.08,2018
Q11,Connecticut,Connecticut,I live with family or friends who rent,0.02,2018
Q11,Connecticut,Connecticut,Vol: I live in a Retirement Community/Senior Care,0.01,2018
Q11,Connecticut,Connecticut,Other,0.01,2018
MOVEYEAR,Connecticut,Connecticut,Within the last 3 years,0.18,2018
MOVEYEAR,Connecticut,Connecticut,4 to 10 years ago,0.28,2018
MOVEYEAR,Connecticut,Connecticut,11 to 19 years ago,0.19,2018
MOVEYEAR,Connecticut,Connecticut,20 or more years ago,0.31,2018
MOVEYEAR,Connecticut,Connecticut,Refused,0.03,2018
Q17A,Connecticut,Connecticut,Strongly agree,0.28,2018
Q17A,Connecticut,Connecticut,Somewhat agree,0.25,2018
Q17A,Connecticut,Connecticut,Somewhat disagree,0.17,2018
Q17A,Connecticut,Connecticut,Strongly disagree,0.29,2018
Q17A,Connecticut,Connecticut,Don't know,0.01,2018
Q17A,Connecticut,Connecticut,Refused,0,2018
Q17B,Connecticut,Connecticut,Strongly agree,0.35,2018
Q17B,Connecticut,Connecticut,Somewhat agree,0.25,2018
Q17B,Connecticut,Connecticut,Somewhat disagree,0.12,2018
Q17B,Connecticut,Connecticut,Strongly disagree,0.27,2018
Q17B,Connecticut,Connecticut,Don't know,0.01,2018
Q17B,Connecticut,Connecticut,Refused,0,2018
Q17C,Connecticut,Connecticut,Strongly agree,0.31,2018
Q17C,Connecticut,Connecticut,Somewhat agree,0.31,2018
Q17C,Connecticut,Connecticut,Somewhat disagree,0.16,2018
Q17C,Connecticut,Connecticut,Strongly disagree,0.21,2018
Q17C,Connecticut,Connecticut,Don't know,0.02,2018
Q17C,Connecticut,Connecticut,Refused,0,2018
Q17E,Connecticut,Connecticut,Strongly agree,0.36,2018
Q17E,Connecticut,Connecticut,Somewhat agree,0.33,2018
Q17E,Connecticut,Connecticut,Somewhat disagree,0.13,2018
Q17E,Connecticut,Connecticut,Strongly disagree,0.17,2018
Q17E,Connecticut,Connecticut,Don't know,0.01,2018
Q17E,Connecticut,Connecticut,Refused,0,2018
Q17F,Connecticut,Connecticut,Strongly agree,0.14,2018
Q17F,Connecticut,Connecticut,Somewhat agree,0.15,2018
Q17F,Connecticut,Connecticut,Somewhat disagree,0.2,2018
Q17F,Connecticut,Connecticut,Strongly disagree,0.49,2018
Q17F,Connecticut,Connecticut,Don't know,0.01,2018
Q17F,Connecticut,Connecticut,Refused,0,2018
Q17G,Connecticut,Connecticut,Strongly agree,0.47,2018
Q17G,Connecticut,Connecticut,Somewhat agree,0.36,2018
Q17G,Connecticut,Connecticut,Somewhat disagree,0.08,2018
Q17G,Connecticut,Connecticut,Strongly disagree,0.06,2018
Q17G,Connecticut,Connecticut,Don't know,0.02,2018
Q17G,Connecticut,Connecticut,Refused,0,2018
Q17H,Connecticut,Connecticut,Strongly agree,0.32,2018
Q17H,Connecticut,Connecticut,Somewhat agree,0.41,2018
Q17H,Connecticut,Connecticut,Somewhat disagree,0.13,2018
Q17H,Connecticut,Connecticut,Strongly disagree,0.08,2018
Q17H,Connecticut,Connecticut,Don't know,0.07,2018
Q17H,Connecticut,Connecticut,Refused,0,2018
Q17I,Connecticut,Connecticut,Strongly agree,0.32,2018
Q17I,Connecticut,Connecticut,Somewhat agree,0.42,2018
Q17I,Connecticut,Connecticut,Somewhat disagree,0.14,2018
Q17I,Connecticut,Connecticut,Strongly disagree,0.07,2018
Q17I,Connecticut,Connecticut,Don't know,0.04,2018
Q17I,Connecticut,Connecticut,Refused,0,2018
LIFECA,Connecticut,Connecticut,Almost certain,0.4,2018
LIFECA,Connecticut,Connecticut,Very likely,0.46,2018
LIFECA,Connecticut,Connecticut,A toss up,0.09,2018
LIFECA,Connecticut,Connecticut,Not very likely,0.02,2018
LIFECA,Connecticut,Connecticut,Not at all likely,0.01,2018
LIFECA,Connecticut,Connecticut,Don't know,0.02,2018
LIFECA,Connecticut,Connecticut,Refused,0,2018
LIFECB,Connecticut,Connecticut,Almost certain,0.16,2018
LIFECB,Connecticut,Connecticut,Very likely,0.41,2018
LIFECB,Connecticut,Connecticut,A toss up,0.25,2018
LIFECB,Connecticut,Connecticut,Not very likely,0.11,2018
LIFECB,Connecticut,Connecticut,Not at all likely,0.03,2018
LIFECB,Connecticut,Connecticut,Don't know,0.04,2018
LIFECB,Connecticut,Connecticut,Refused,0,2018
LIFECC,Connecticut,Connecticut,Almost certain,0.02,2018
LIFECC,Connecticut,Connecticut,Very likely,0.06,2018
LIFECC,Connecticut,Connecticut,A toss up,0.12,2018
LIFECC,Connecticut,Connecticut,Not very likely,0.37,2018
LIFECC,Connecticut,Connecticut,Not at all likely,0.38,2018
LIFECC,Connecticut,Connecticut,Don't know,0.03,2018
LIFECC,Connecticut,Connecticut,Refused,0,2018
LIFECD,Connecticut,Connecticut,Almost certain,0.07,2018
LIFECD,Connecticut,Connecticut,Very likely,0.2,2018
LIFECD,Connecticut,Connecticut,A toss up,0.39,2018
LIFECD,Connecticut,Connecticut,Not very likely,0.2,2018
LIFECD,Connecticut,Connecticut,Not at all likely,0.08,2018
LIFECD,Connecticut,Connecticut,Don't know,0.06,2018
LIFECD,Connecticut,Connecticut,Refused,0,2018
LIFECF,Connecticut,Connecticut,Almost certain,0.03,2018
LIFECF,Connecticut,Connecticut,Very likely,0.08,2018
LIFECF,Connecticut,Connecticut,A toss up,0.22,2018
LIFECF,Connecticut,Connecticut,Not very likely,0.45,2018
LIFECF,Connecticut,Connecticut,Not at all likely,0.18,2018
LIFECF,Connecticut,Connecticut,Don't know,0.04,2018
LIFECF,Connecticut,Connecticut,Refused,0,2018
Q19,Connecticut,Connecticut,Excellent,0.23,2018
Q19,Connecticut,Connecticut,Very good,0.36,2018
Q19,Connecticut,Connecticut,Good,0.26,2018
Q19,Connecticut,Connecticut,Fair,0.11,2018
Q19,Connecticut,Connecticut,Poor,0.03,2018
Q19,Connecticut,Connecticut,Don't know,0,2018
Q19,Connecticut,Connecticut,Refused,0,2018
Q20,Connecticut,Connecticut,Not at all satisfied,0.03,2018
Q20,Connecticut,Connecticut,Only a little bit satisfied,0.08,2018
Q20,Connecticut,Connecticut,Somewhat satisfied,0.22,2018
Q20,Connecticut,Connecticut,Mostly satisfied,0.44,2018
Q20,Connecticut,Connecticut,Completely satisfied,0.23,2018
Q20,Connecticut,Connecticut,Don't know,0,2018
Q20,Connecticut,Connecticut,Refused,0,2018
Q21,Connecticut,Connecticut,Not at all,0.04,2018
Q21,Connecticut,Connecticut,Only a little bit,0.08,2018
Q21,Connecticut,Connecticut,Somewhat,0.19,2018
Q21,Connecticut,Connecticut,Mostly,0.39,2018
Q21,Connecticut,Connecticut,Completely,0.3,2018
Q21,Connecticut,Connecticut,Don't know,0.01,2018
Q21,Connecticut,Connecticut,Refused,0,2018
Q22,Connecticut,Connecticut,Not at all,0.44,2018
Q22,Connecticut,Connecticut,Only a little bit,0.22,2018
Q22,Connecticut,Connecticut,Somewhat,0.2,2018
Q22,Connecticut,Connecticut,Mostly,0.07,2018
Q22,Connecticut,Connecticut,Completely,0.05,2018
Q22,Connecticut,Connecticut,Don't know,0.01,2018
Q22,Connecticut,Connecticut,Refused,0,2018
Q23,Connecticut,Connecticut,Not at all,0.05,2018
Q23,Connecticut,Connecticut,Only a little bit,0.19,2018
Q23,Connecticut,Connecticut,Somewhat,0.3,2018
Q23,Connecticut,Connecticut,Mostly,0.28,2018
Q23,Connecticut,Connecticut,Completely,0.16,2018
Q23,Connecticut,Connecticut,Don't know,0,2018
Q23,Connecticut,Connecticut,Refused,0,2018
Q23PL,Connecticut,Connecticut,Strongly agree,0.36,2018
Q23PL,Connecticut,Connecticut,Agree,0.31,2018
Q23PL,Connecticut,Connecticut,Slightly agree,0.15,2018
Q23PL,Connecticut,Connecticut,Neither agree nor disagree,0.09,2018
Q23PL,Connecticut,Connecticut,Slightly disagree,0.04,2018
Q23PL,Connecticut,Connecticut,Disagree,0.02,2018
Q23PL,Connecticut,Connecticut,Strongly disagree,0.02,2018
Q23PL,Connecticut,Connecticut,Don't know,0,2018
Q23PL,Connecticut,Connecticut,Refused,0,2018
Q23A,Connecticut,Connecticut,Yes,0.3,2018
Q23A,Connecticut,Connecticut,No,0.69,2018
Q23A,Connecticut,Connecticut,Don't know,0,2018
Q23A,Connecticut,Connecticut,Refused,0.01,2018
Q23C,Connecticut,Connecticut,Yes,0.1,2018
Q23C,Connecticut,Connecticut,No,0.89,2018
Q23C,Connecticut,Connecticut,Don't know,0,2018
Q23C,Connecticut,Connecticut,Refused,0.01,2018
Q23D,Connecticut,Connecticut,Yes,0.06,2018
Q23D,Connecticut,Connecticut,No,0.93,2018
Q23D,Connecticut,Connecticut,Don't know,0,2018
Q23D,Connecticut,Connecticut,Refused,0.01,2018
Q23E,Connecticut,Connecticut,Yes,0.15,2018
Q23E,Connecticut,Connecticut,No,0.84,2018
Q23E,Connecticut,Connecticut,Don't know,0,2018
Q23E,Connecticut,Connecticut,Refused,0.01,2018
Q23E2,Connecticut,Connecticut,Yes,0.69,2018
Q23E2,Connecticut,Connecticut,No,0.3,2018
Q23E2,Connecticut,Connecticut,Don't know,0.01,2018
Q23E2,Connecticut,Connecticut,Refused,0,2018
Q23E2,Connecticut,Connecticut,Current Asthma Rate (based on Q23E*23E2),0.1035,2018
BMI,Connecticut,Connecticut,Underweight,0.02,2018
BMI,Connecticut,Connecticut,Normal weight,0.33,2018
BMI,Connecticut,Connecticut,Overweight,0.36,2018
BMI,Connecticut,Connecticut,Obese,0.29,2018
Q26,Connecticut,Connecticut,Yes,0.94,2018
Q26,Connecticut,Connecticut,No,0.05,2018
Q26,Connecticut,Connecticut,Don't know,0,2018
Q26,Connecticut,Connecticut,Refused,0.01,2018
Q27,Connecticut,Connecticut,Insurance obtained through a current or former employer or union,0.57,2018
Q27,Connecticut,Connecticut,Insurance purchased directly from an insurance company,0.11,2018
Q27,Connecticut,Connecticut,Medicare,0.23,2018
Q27,Connecticut,Connecticut,"Medicaid, Medical Assistance, HUSKY or any kind of government-assistance plan",0.16,2018
Q27,Connecticut,Connecticut,State Health Insurance Exchange such as Access Health CT or NY State of Health,0.07,2018
Q27,Connecticut,Connecticut,Any other type of health insurance plan,0.05,2018
Q27,Connecticut,Connecticut,Don't know,0.01,2018
Q27,Connecticut,Connecticut,Refused,0.01,2018
Q28,Connecticut,Connecticut,Yes,0.09,2018
Q28,Connecticut,Connecticut,No,0.9,2018
Q28,Connecticut,Connecticut,Don't know,0,2018
Q28,Connecticut,Connecticut,Refused,0,2018
Q29,Connecticut,Connecticut,Yes,0.23,2018
Q29,Connecticut,Connecticut,No,0.77,2018
Q29,Connecticut,Connecticut,Don't know,0,2018
Q29,Connecticut,Connecticut,Refused,0,2018
Q31,Connecticut,Connecticut,Yes,0.09,2018
Q31,Connecticut,Connecticut,No,0.91,2018
Q31,Connecticut,Connecticut,Don't know,0,2018
Q31,Connecticut,Connecticut,Refused,0,2018
Q32,Connecticut,Connecticut,Yes,0.83,2018
Q32,Connecticut,Connecticut,No,0.16,2018
Q32,Connecticut,Connecticut,Don't know,0,2018
Q32,Connecticut,Connecticut,Refused,0,2018
Q33,Connecticut,Connecticut,More than one,0.26,2018
Q33,Connecticut,Connecticut,None at all,0.71,2018
Q33,Connecticut,Connecticut,Don't know,0.02,2018
Q33,Connecticut,Connecticut,Refused,0.01,2018
Q33,Connecticut,Connecticut,No Medical Home (Q32*Q33),0.11359999999999999,2018
Q34,Connecticut,Connecticut,None,0.73,2018
Q34,Connecticut,Connecticut,1 to 2,0.22,2018
Q34,Connecticut,Connecticut,3 or more,0.04,2018
Q34,Connecticut,Connecticut,Don't know,0,2018
Q34,Connecticut,Connecticut,Refused,0,2018
Q35,Connecticut,Connecticut,Within the last 6 months,0.6,2018
Q35,Connecticut,Connecticut,More than 6 months but less than a year,0.14,2018
Q35,Connecticut,Connecticut,More than a year but less than two years,0.11,2018
Q35,Connecticut,Connecticut,More than two years ago,0.13,2018
Q35,Connecticut,Connecticut,Never have gone to a dentist,0.01,2018
Q35,Connecticut,Connecticut,Don't know,0,2018
Q35,Connecticut,Connecticut,Refused,0,2018
Q37_1,Connecticut,Connecticut,Always,0.39,2018
Q37_1,Connecticut,Connecticut,Usually,0.31,2018
Q37_1,Connecticut,Connecticut,Sometimes,0.18,2018
Q37_1,Connecticut,Connecticut,Rarely,0.06,2018
Q37_1,Connecticut,Connecticut,Never,0.05,2018
Q37_1,Connecticut,Connecticut,Don't know,0.01,2018
Q37_1,Connecticut,Connecticut,Refused,0.01,2018
Q37_2,Connecticut,Connecticut,Not at all,0.65,2018
Q37_2,Connecticut,Connecticut,Several days,0.2,2018
Q37_2,Connecticut,Connecticut,More than half the days,0.07,2018
Q37_2,Connecticut,Connecticut,Nearly every day,0.06,2018
Q37_2,Connecticut,Connecticut,Don't know,0.01,2018
Q37_2,Connecticut,Connecticut,Refused,0.01,2018
Q37_3,Connecticut,Connecticut,Not at all,0.68,2018
Q37_3,Connecticut,Connecticut,Several days,0.21,2018
Q37_3,Connecticut,Connecticut,More than half the days,0.05,2018
Q37_3,Connecticut,Connecticut,Nearly every day,0.04,2018
Q37_3,Connecticut,Connecticut,Don't know,0.01,2018
Q37_3,Connecticut,Connecticut,Refused,0.01,2018
Q38,Connecticut,Connecticut,None,0.2,2018
Q38,Connecticut,Connecticut,One,0.08,2018
Q38,Connecticut,Connecticut,Two,0.14,2018
Q38,Connecticut,Connecticut,Three,0.19,2018
Q38,Connecticut,Connecticut,Four,0.11,2018
Q38,Connecticut,Connecticut,Five,0.11,2018
Q38,Connecticut,Connecticut,Six,0.04,2018
Q38,Connecticut,Connecticut,Seven,0.13,2018
Q38,Connecticut,Connecticut,Don't know,0,2018
Q38,Connecticut,Connecticut,Refused,0,2018
Q39,Connecticut,Connecticut,Yes,0.39,2018
Q39,Connecticut,Connecticut,No,0.61,2018
Q39,Connecticut,Connecticut,Don't know,0,2018
Q39,Connecticut,Connecticut,Refused,0,2018
Q40,Connecticut,Connecticut,Every day,0.25,2018
Q40,Connecticut,Connecticut,Some days,0.1,2018
Q40,Connecticut,Connecticut,Not at all,0.64,2018
Q40,Connecticut,Connecticut,Don't know,0,2018
Q40,Connecticut,Connecticut,Refused,0,2018
Q40,Connecticut,Connecticut,Current Smoking Rate (Q39*Q40),0.13649999999999998,2018
Q42,Connecticut,Connecticut,Yes,0.19,2018
Q42,Connecticut,Connecticut,No,0.81,2018
Q42,Connecticut,Connecticut,Don't know,0,2018
Q42,Connecticut,Connecticut,Refused,0,2018
Q43,Connecticut,Connecticut,None,0.57,2018
Q43,Connecticut,Connecticut,One to five,0.19,2018
Q43,Connecticut,Connecticut,Six to twenty-nine,0.09,2018
Q43,Connecticut,Connecticut,Everyday,0.12,2018
Q43,Connecticut,Connecticut,Don't know,0.02,2018
Q43,Connecticut,Connecticut,Refused,0,2018
ALCOHOL,Connecticut,Connecticut,None,0.71,2018
ALCOHOL,Connecticut,Connecticut,One to five,0.22,2018
ALCOHOL,Connecticut,Connecticut,Six to ten,0.03,2018
ALCOHOL,Connecticut,Connecticut,More than ten,0.03,2018
ALCOHOL,Connecticut,Connecticut,Don't know,0.01,2018
ALCOHOL,Connecticut,Connecticut,Refused,0.01,2018
POT1,Connecticut,Connecticut,None,0.87,2018
POT1,Connecticut,Connecticut,One to five,0.05,2018
POT1,Connecticut,Connecticut,Six to ten,0.01,2018
POT1,Connecticut,Connecticut,More than ten,0.06,2018
POT1,Connecticut,Connecticut,Don't know,0,2018
POT1,Connecticut,Connecticut,Refused,0.01,2018
OPIOID2,Connecticut,Connecticut,No,0.68,2018
OPIOID2,Connecticut,Connecticut,"Yes, one person",0.13,2018
OPIOID2,Connecticut,Connecticut,"Yes, 2 to 4 people",0.11,2018
OPIOID2,Connecticut,Connecticut,"Yes, 5 or more people",0.07,2018
OPIOID2,Connecticut,Connecticut,Don't know,0,2018
OPIOID2,Connecticut,Connecticut,Refused,0,2018
OPIOID4,Connecticut,Connecticut,No,0.75,2018
OPIOID4,Connecticut,Connecticut,"Yes, one person",0.11,2018
OPIOID4,Connecticut,Connecticut,"Yes, 2 to 4 people",0.09,2018
OPIOID4,Connecticut,Connecticut,"Yes, 5 or more people",0.04,2018
OPIOID4,Connecticut,Connecticut,Don't know,0,2018
OPIOID4,Connecticut,Connecticut,Refused,0,2018
Q44,Connecticut,Connecticut,Living comfortably,0.33,2018
Q44,Connecticut,Connecticut,Doing alright,0.34,2018
Q44,Connecticut,Connecticut,Just getting by,0.21,2018
Q44,Connecticut,Connecticut,Finding it difficult,0.07,2018
Q44,Connecticut,Connecticut,Finding it very difficult,0.05,2018
Q44,Connecticut,Connecticut,Don't know,0,2018
Q44,Connecticut,Connecticut,Refused,0.01,2018
Q46,Connecticut,Connecticut,Less than a month,0.2,2018
Q46,Connecticut,Connecticut,At least one month but less than 2,0.11,2018
Q46,Connecticut,Connecticut,At least 2 months but less than 6,0.16,2018
Q46,Connecticut,Connecticut,At least 6 months but less than a year,0.15,2018
Q46,Connecticut,Connecticut,At least a year but less than 2 years,0.1,2018
Q46,Connecticut,Connecticut,Two years or more,0.22,2018
Q46,Connecticut,Connecticut,Don't know,0.04,2018
Q46,Connecticut,Connecticut,Refused,0.02,2018
DEBT,Connecticut,Connecticut,Something left over,0.62,2018
DEBT,Connecticut,Connecticut,Break even,0.17,2018
DEBT,Connecticut,Connecticut,Be in debt,0.16,2018
DEBT,Connecticut,Connecticut,Don't know,0.04,2018
DEBT,Connecticut,Connecticut,Refused,0.02,2018
Q47,Connecticut,Connecticut,Yes,0.61,2018
Q47,Connecticut,Connecticut,"No, but would like to work",0.06,2018
Q47,Connecticut,Connecticut,"No, retired",0.19,2018
Q47,Connecticut,Connecticut,"No, homemaker",0.04,2018
Q47,Connecticut,Connecticut,"No, full time student",0.03,2018
Q47,Connecticut,Connecticut,"No, disabled",0.05,2018
Q47,Connecticut,Connecticut,"No, other",0.02,2018
Q47,Connecticut,Connecticut,Refused,0.01,2018
Q49,Connecticut,Connecticut,Full time,0.75,2018
Q49,Connecticut,Connecticut,Part time,0.24,2018
Q49,Connecticut,Connecticut,Other,0.01,2018
Q49,Connecticut,Connecticut,Refused,0,2018
Q56,Connecticut,Connecticut,Drive myself,0.81,2018
Q56,Connecticut,Connecticut,Get a ride with friends or family,0.07,2018
Q56,Connecticut,Connecticut,Public bus system,0.05,2018
Q56,Connecticut,Connecticut,Train or railroad,0.01,2018
Q56,Connecticut,Connecticut,Walk,0.03,2018
Q56,Connecticut,Connecticut,Bicycle,0.01,2018
Q56,Connecticut,Connecticut,Take a taxi,0,2018
Q56,Connecticut,Connecticut,Ride paratransit,0,2018
Q56,Connecticut,Connecticut,Other,0.01,2018
Q56,Connecticut,Connecticut,I took no trips last month/Homebound,0.01,2018
Q56,Connecticut,Connecticut,Don't know,0,2018
Q56,Connecticut,Connecticut,Refused,0,2018
Q62,Connecticut,Connecticut,Yes,0.13,2018
Q62,Connecticut,Connecticut,No,0.87,2018
Q62,Connecticut,Connecticut,Don't know,0,2018
Q62,Connecticut,Connecticut,Refused,0,2018
Q64,Connecticut,Connecticut,Yes,0.08,2018
Q64,Connecticut,Connecticut,No,0.92,2018
Q64,Connecticut,Connecticut,Don't know,0,2018
Q64,Connecticut,Connecticut,Refused,0,2018
Q64_GAS,Connecticut,Connecticut,Yes,0.1,2018
Q64_GAS,Connecticut,Connecticut,No,0.89,2018
Q64_GAS,Connecticut,Connecticut,Don't know,0,2018
Q64_GAS,Connecticut,Connecticut,Refused,0,2018
Q65,Connecticut,Connecticut,Yes,0.12,2018
Q65,Connecticut,Connecticut,No,0.88,2018
Q65,Connecticut,Connecticut,Don't know,0,2018
Q65,Connecticut,Connecticut,Refused,0,2018
Q66,Connecticut,Connecticut,Yes,0.9,2018
Q66,Connecticut,Connecticut,No,0.09,2018
Q66,Connecticut,Connecticut,Don't know,0,2018
Q66,Connecticut,Connecticut,Refused,0.01,2018
Q68,Connecticut,Connecticut,Yes,0.1,2018
Q68,Connecticut,Connecticut,No,0.89,2018
Q68,Connecticut,Connecticut,Don't know,0,2018
Q68,Connecticut,Connecticut,Refused,0,2018
Q69,Connecticut,Connecticut,Yes,0.05,2018
Q69,Connecticut,Connecticut,No,0.95,2018
Q69,Connecticut,Connecticut,Don't know,0,2018
Q69,Connecticut,Connecticut,Refused,0,2018
DISCRIM1,Connecticut,Connecticut,Yes,0.27,2018
DISCRIM1,Connecticut,Connecticut,No,0.72,2018
DISCRIM1,Connecticut,Connecticut,Don't know,0.01,2018
DISCRIM1,Connecticut,Connecticut,Refused,0,2018
DISCRIM2,Connecticut,Connecticut,Yes,0.11,2018
DISCRIM2,Connecticut,Connecticut,No,0.88,2018
DISCRIM2,Connecticut,Connecticut,Don't know,0,2018
DISCRIM2,Connecticut,Connecticut,Refused,0,2018
DISCRIM4,Connecticut,Connecticut,Yes,0.04,2018
DISCRIM4,Connecticut,Connecticut,No,0.95,2018
DISCRIM4,Connecticut,Connecticut,Don't know,0,2018
DISCRIM4,Connecticut,Connecticut,Refused,0,2018
Q77,Connecticut,Connecticut,Yes,0.94,2018
Q77,Connecticut,Connecticut,No,0.06,2018
Q77,Connecticut,Connecticut,Refused,0,2018
Q79,Connecticut,Connecticut,Yes,0.88,2018
Q79,Connecticut,Connecticut,No,0.12,2018
Q79,Connecticut,Connecticut,Refused,0,2018
MILITARY,Connecticut,Connecticut,Yes,0.09,2018
MILITARY,Connecticut,Connecticut,No,0.9,2018
MILITARY,Connecticut,Connecticut,Refused,0.01,2018
DISABILITY,Connecticut,Connecticut,Yes,0.16,2018
DISABILITY,Connecticut,Connecticut,No,0.83,2018
DISABILITY,Connecticut,Connecticut,Refused,0.01,2018
SOCI1,Connecticut,Connecticut,Lesbian or Gay,0.02,2018
SOCI1,Connecticut,Connecticut,"Straight, that is, not gay",0.89,2018
SOCI1,Connecticut,Connecticut,Bisexual,0.04,2018
SOCI1,Connecticut,Connecticut,Something else,0.02,2018
SOCI1,Connecticut,Connecticut,I don't know the answer,0,2018
SOCI1,Connecticut,Connecticut,Refused,0.03,2018
SOCI2,Connecticut,Connecticut,"Yes, Transgender male to female",0.003,2018
SOCI2,Connecticut,Connecticut,"Yes, Transgender female to male",0.002,2018
SOCI2,Connecticut,Connecticut,"Yes, Transgender, gender nonconforming",0.002,2018
SOCI2,Connecticut,Connecticut,No,0.969,2018
SOCI2,Connecticut,Connecticut,Don't know/Not sure,0.003,2018
SOCI2,Connecticut,Connecticut,Refused,0.02,2018
Q1,Total,Total,Yes,0.94,2018
Q1,Total,Total,No,0.06,2018
Q1,Total,Total,Don't know,0,2018
Q1,Total,Total,Refused,0,2018
Q2,Total,Total,Much better,0.08,2018
Q2,Total,Total,Somewhat better,0.17,2018
Q2,Total,Total,About the same,0.59,2018
Q2,Total,Total,Somewhat worse,0.12,2018
Q2,Total,Total,Much worse,0.04,2018
Q2,Total,Total,Don't know,0.01,2018
Q2,Total,Total,Refused,0,2018
Q4A,Total,Total,Excellent,0.19,2018
Q4A,Total,Total,Good,0.46,2018
Q4A,Total,Total,Fair,0.22,2018
Q4A,Total,Total,Poor,0.03,2018
Q4A,Total,Total,Don't know enough about it in order to say,0.1,2018
Q4A,Total,Total,Refused,0,2018
Q4D,Total,Total,Excellent,0.63,2018
Q4D,Total,Total,Good,0.31,2018
Q4D,Total,Total,Fair,0.06,2018
Q4D,Total,Total,Poor,0,2018
Q4D,Total,Total,Don't know enough about it in order to say,0,2018
Q4D,Total,Total,Refused,0,2018
