code,category,group,response,value,year
Q9,Connecticut,Connecticut,Almost never,0.02,2018
Q9,Connecticut,Connecticut,Never at all,0.04,2018
Q9,Connecticut,Connecticut,Don't know,0,2018
Q9,Connecticut,Connecticut,Refused,0,2018
Q57,Connecticut,Connecticut,"Single, never married",0.3,2018
Q57,Connecticut,Connecticut,Married or civil union,0.48,2018
Q57,Connecticut,Connecticut,Living with partner,0.05,2018
Q57,Connecticut,Connecticut,Separated,0.01,2018
Q57,Connecticut,Connecticut,Divorced,0.08,2018
Q57,Connecticut,Connecticut,Widowed,0.07,2018
Q57,Connecticut,Connecticut,Refused,0.01,2018
Q60,Connecticut,Connecticut,One,0.24,2018
Q60,Connecticut,Connecticut,Two,0.5,2018
Q60,Connecticut,Connecticut,Three,0.16,2018
Q60,Connecticut,Connecticut,Four or more,0.1,2018
Q60,Connecticut,Connecticut,Refused,0.01,2018
CHILDCARE,Connecticut,Connecticut,Very easy,0.14,2018
CHILDCARE,Connecticut,Connecticut,Somewhat easy,0.27,2018
CHILDCARE,Connecticut,Connecticut,Somewhat hard,0.31,2018
CHILDCARE,Connecticut,Connecticut,Very hard,0.24,2018
CHILDCARE,Connecticut,Connecticut,Don't know,0.04,2018
CHILDCARE,Connecticut,Connecticut,Refused,0,2018
Q11,Connecticut,Connecticut,I own my home,0.63,2018
Q11,Connecticut,Connecticut,I rent my home,0.25,2018
Q11,Connecticut,Connecticut,I live with family or friends who own,0.08,2018
Q11,Connecticut,Connecticut,I live with family or friends who rent,0.02,2018
Q11,Connecticut,Connecticut,Vol: I live in a Retirement Community/Senior Care,0.01,2018
Q11,Connecticut,Connecticut,Other,0.01,2018
Q12,Connecticut,Connecticut,Yes,0.21,2018
Q12,Connecticut,Connecticut,No,0.78,2018
Q12,Connecticut,Connecticut,Don't know,0.01,2018
Q12,Connecticut,Connecticut,Refused,0,2018
MOVEYEAR,Connecticut,Connecticut,Within the last 3 years,0.18,2018
MOVEYEAR,Connecticut,Connecticut,4 to 10 years ago,0.28,2018
MOVEYEAR,Connecticut,Connecticut,11 to 19 years ago,0.19,2018
MOVEYEAR,Connecticut,Connecticut,20 or more years ago,0.31,2018
MOVEYEAR,Connecticut,Connecticut,Refused,0.03,2018
RECENTMOVE,Connecticut,Connecticut,"Was living in the same building, facility, or housing development that I live in now",0.03,2018
RECENTMOVE,Connecticut,Connecticut,"Was living somewhere in the same neighborhood, town, or city as my current home",0.4,2018
RECENTMOVE,Connecticut,Connecticut,In a different town or city within <state2>,0.4,2018
RECENTMOVE,Connecticut,Connecticut,In another U.S. state (please specify),0.13,2018
RECENTMOVE,Connecticut,Connecticut,"In Puerto Rico, US Virgin Islands, or another U.S. territory",0,2018
RECENTMOVE,Connecticut,Connecticut,Somewhere outside of the United States,0.02,2018
RECENTMOVE,Connecticut,Connecticut,Don't know,0,2018
RECENTMOVE,Connecticut,Connecticut,Refused,0,2018
RENTPREVST,Connecticut,Connecticut,No,0.85,2018
RENTPREVST,Connecticut,Connecticut,Yes and I still own that home,0.05,2018
RENTPREVST,Connecticut,Connecticut,Yes and I sold that home,0.07,2018
RENTPREVST,Connecticut,Connecticut,Other,0.03,2018
RENTPREVST,Connecticut,Connecticut,Don't know,0,2018
RENTPREVST,Connecticut,Connecticut,Refused,0,2018
RENTEVICT,Connecticut,Connecticut,Yes,0.07,2018
RENTEVICT,Connecticut,Connecticut,No,0.92,2018
RENTEVICT,Connecticut,Connecticut,Don't know,0.01,2018
RENTEVICT,Connecticut,Connecticut,Refused,0,2018
RENTEVICTRA,Connecticut,Connecticut,Yes,0.02,2018
RENTEVICTRA,Connecticut,Connecticut,No,0.98,2018
RENTEVICTRA,Connecticut,Connecticut,Don't know,0,2018
RENTEVICTRA,Connecticut,Connecticut,Refused,0,2018
RENTEVICTRAB,Connecticut,Connecticut,Yes,0.06,2018
RENTEVICTRAB,Connecticut,Connecticut,No,0.94,2018
RENTEVICTRAB,Connecticut,Connecticut,Don't know,0,2018
RENTEVICTRAB,Connecticut,Connecticut,Refused,0,2018
RENTEVICTRC,Connecticut,Connecticut,Yes,0.02,2018
RENTEVICTRC,Connecticut,Connecticut,No,0.97,2018
RENTEVICTRC,Connecticut,Connecticut,Don't know,0,2018
RENTEVICTRC,Connecticut,Connecticut,Refused,0,2018
RENTMOVEOT,Connecticut,Connecticut,Rent increased at previous home or apartment,0.11,2018
RENTMOVEOT,Connecticut,Connecticut,Landlord would not fix things at previous home or apartment,0.08,2018
RENTMOVEOT,Connecticut,Connecticut,To save money,0.22,2018
RENTMOVEOT,Connecticut,Connecticut,Better quality or larger home,0.33,2018
RENTMOVEOT,Connecticut,Connecticut,Closer to work or school,0.22,2018
RENTMOVEOT,Connecticut,Connecticut,Better quality neighborhood or schools,0.21,2018
RENTMOVEOT,Connecticut,Connecticut,Relocated to a new city,0.26,2018
RENTMOVEOT,Connecticut,Connecticut,"Change in family status (i.e. marriage, divorce, children)",0.19,2018
RENTMOVEOT,Connecticut,Connecticut,Other,0.17,2018
RENTMOVEOT,Connecticut,Connecticut,Don't know,0,2018
RENTMOVEOT,Connecticut,Connecticut,Refused,0.01,2018
Q13R1,Connecticut,Connecticut,Yes,0.43,2018
Q13R1,Connecticut,Connecticut,No,0.57,2018
Q13R1,Connecticut,Connecticut,Don't know,0,2018
Q13R1,Connecticut,Connecticut,Refused,0,2018
Q13R2,Connecticut,Connecticut,Yes,0.74,2018
Q13R2,Connecticut,Connecticut,No,0.24,2018
Q13R2,Connecticut,Connecticut,Don't know,0.01,2018
Q13R2,Connecticut,Connecticut,Refused,0.01,2018
Q14R1,Connecticut,Connecticut,Definitely no,0.3,2018
Q14R1,Connecticut,Connecticut,Probably no,0.24,2018
Q14R1,Connecticut,Connecticut,Probably yes,0.27,2018
Q14R1,Connecticut,Connecticut,Definitely yes,0.18,2018
Q14R1,Connecticut,Connecticut,Don't know,0.01,2018
Q14R1,Connecticut,Connecticut,Refused,0,2018
Q14R2,Connecticut,Connecticut,Very likely,0.44,2018
Q14R2,Connecticut,Connecticut,Somewhat likely,0.28,2018
Q14R2,Connecticut,Connecticut,Not very likely,0.14,2018
Q14R2,Connecticut,Connecticut,Not at all likely,0.13,2018
Q14R2,Connecticut,Connecticut,Don't know,0.01,2018
Q14R2,Connecticut,Connecticut,Refused,0,2018
Q15,Connecticut,Connecticut,Yes,0.78,2018
Q15,Connecticut,Connecticut,No,0.2,2018
Q15,Connecticut,Connecticut,Don't know,0.01,2018
Q15,Connecticut,Connecticut,Refused,0,2018
Q17A,Connecticut,Connecticut,Strongly agree,0.28,2018
Q17A,Connecticut,Connecticut,Somewhat agree,0.25,2018
Q17A,Connecticut,Connecticut,Somewhat disagree,0.17,2018
Q17A,Connecticut,Connecticut,Strongly disagree,0.29,2018
Q17A,Connecticut,Connecticut,Don't know,0.01,2018
Q17A,Connecticut,Connecticut,Refused,0,2018
Q17B,Connecticut,Connecticut,Strongly agree,0.35,2018
Q17B,Connecticut,Connecticut,Somewhat agree,0.25,2018
Q17B,Connecticut,Connecticut,Somewhat disagree,0.12,2018
Q17B,Connecticut,Connecticut,Strongly disagree,0.27,2018
Q17B,Connecticut,Connecticut,Don't know,0.01,2018
Q17B,Connecticut,Connecticut,Refused,0,2018
Q17C,Connecticut,Connecticut,Strongly agree,0.31,2018
Q17C,Connecticut,Connecticut,Somewhat agree,0.31,2018
Q17C,Connecticut,Connecticut,Somewhat disagree,0.16,2018
Q17C,Connecticut,Connecticut,Strongly disagree,0.21,2018
Q17C,Connecticut,Connecticut,Don't know,0.02,2018
Q17C,Connecticut,Connecticut,Refused,0,2018
Q17E,Connecticut,Connecticut,Strongly agree,0.36,2018
Q17E,Connecticut,Connecticut,Somewhat agree,0.33,2018
Q17E,Connecticut,Connecticut,Somewhat disagree,0.13,2018
Q17E,Connecticut,Connecticut,Strongly disagree,0.17,2018
Q17E,Connecticut,Connecticut,Don't know,0.01,2018
Q17E,Connecticut,Connecticut,Refused,0,2018
Q17F,Connecticut,Connecticut,Strongly agree,0.14,2018
Q17F,Connecticut,Connecticut,Somewhat agree,0.15,2018
Q17F,Connecticut,Connecticut,Somewhat disagree,0.2,2018
Q17F,Connecticut,Connecticut,Strongly disagree,0.49,2018
Q17F,Connecticut,Connecticut,Don't know,0.01,2018
Q17F,Connecticut,Connecticut,Refused,0,2018
Q17G,Connecticut,Connecticut,Strongly agree,0.47,2018
Q17G,Connecticut,Connecticut,Somewhat agree,0.36,2018
Q17G,Connecticut,Connecticut,Somewhat disagree,0.08,2018
Q17G,Connecticut,Connecticut,Strongly disagree,0.06,2018
Q17G,Connecticut,Connecticut,Don't know,0.02,2018
Q17G,Connecticut,Connecticut,Refused,0,2018
Q17H,Connecticut,Connecticut,Strongly agree,0.32,2018
Q17H,Connecticut,Connecticut,Somewhat agree,0.41,2018
Q17H,Connecticut,Connecticut,Somewhat disagree,0.13,2018
Q17H,Connecticut,Connecticut,Strongly disagree,0.08,2018
Q17H,Connecticut,Connecticut,Don't know,0.07,2018
Q17H,Connecticut,Connecticut,Refused,0,2018
Q17I,Connecticut,Connecticut,Strongly agree,0.32,2018
Q17I,Connecticut,Connecticut,Somewhat agree,0.42,2018
Q17I,Connecticut,Connecticut,Somewhat disagree,0.14,2018
Q17I,Connecticut,Connecticut,Strongly disagree,0.07,2018
Q17I,Connecticut,Connecticut,Don't know,0.04,2018
Q17I,Connecticut,Connecticut,Refused,0,2018
Q18,Connecticut,Connecticut,Very likely,0.51,2018
Q18,Connecticut,Connecticut,Somewhat likely,0.29,2018
Q18,Connecticut,Connecticut,Not very likely,0.09,2018
Q18,Connecticut,Connecticut,Not at all likely,0.05,2018
Q18,Connecticut,Connecticut,Don't know,0.05,2018
Q18,Connecticut,Connecticut,Refused,0,2018
LIFECA,Connecticut,Connecticut,Almost certain,0.4,2018
LIFECA,Connecticut,Connecticut,Very likely,0.46,2018
LIFECA,Connecticut,Connecticut,A toss up,0.09,2018
LIFECA,Connecticut,Connecticut,Not very likely,0.02,2018
LIFECA,Connecticut,Connecticut,Not at all likely,0.01,2018
LIFECA,Connecticut,Connecticut,Don't know,0.02,2018
LIFECA,Connecticut,Connecticut,Refused,0,2018
LIFECB,Connecticut,Connecticut,Almost certain,0.16,2018
LIFECB,Connecticut,Connecticut,Very likely,0.41,2018
LIFECB,Connecticut,Connecticut,A toss up,0.25,2018
LIFECB,Connecticut,Connecticut,Not very likely,0.11,2018
LIFECB,Connecticut,Connecticut,Not at all likely,0.03,2018
LIFECB,Connecticut,Connecticut,Don't know,0.04,2018
LIFECB,Connecticut,Connecticut,Refused,0,2018
LIFECC,Connecticut,Connecticut,Almost certain,0.02,2018
LIFECC,Connecticut,Connecticut,Very likely,0.06,2018
LIFECC,Connecticut,Connecticut,A toss up,0.12,2018
LIFECC,Connecticut,Connecticut,Not very likely,0.37,2018
LIFECC,Connecticut,Connecticut,Not at all likely,0.38,2018
LIFECC,Connecticut,Connecticut,Don't know,0.03,2018
LIFECC,Connecticut,Connecticut,Refused,0,2018
LIFECD,Connecticut,Connecticut,Almost certain,0.07,2018
LIFECD,Connecticut,Connecticut,Very likely,0.2,2018
LIFECD,Connecticut,Connecticut,A toss up,0.39,2018
LIFECD,Connecticut,Connecticut,Not very likely,0.2,2018
LIFECD,Connecticut,Connecticut,Not at all likely,0.08,2018
LIFECD,Connecticut,Connecticut,Don't know,0.06,2018
LIFECD,Connecticut,Connecticut,Refused,0,2018
LIFECF,Connecticut,Connecticut,Almost certain,0.03,2018
LIFECF,Connecticut,Connecticut,Very likely,0.08,2018
LIFECF,Connecticut,Connecticut,A toss up,0.22,2018
LIFECF,Connecticut,Connecticut,Not very likely,0.45,2018
LIFECF,Connecticut,Connecticut,Not at all likely,0.18,2018
LIFECF,Connecticut,Connecticut,Don't know,0.04,2018
LIFECF,Connecticut,Connecticut,Refused,0,2018
Q19,Connecticut,Connecticut,Excellent,0.23,2018
Q19,Connecticut,Connecticut,Very good,0.36,2018
Q19,Connecticut,Connecticut,Good,0.26,2018
Q19,Connecticut,Connecticut,Fair,0.11,2018
Q19,Connecticut,Connecticut,Poor,0.03,2018
Q19,Connecticut,Connecticut,Don't know,0,2018
Q19,Connecticut,Connecticut,Refused,0,2018
Q20,Connecticut,Connecticut,Not at all satisfied,0.03,2018
Q20,Connecticut,Connecticut,Only a little bit satisfied,0.08,2018
Q20,Connecticut,Connecticut,Somewhat satisfied,0.22,2018
Q20,Connecticut,Connecticut,Mostly satisfied,0.44,2018
Q20,Connecticut,Connecticut,Completely satisfied,0.23,2018
Q20,Connecticut,Connecticut,Don't know,0,2018
Q20,Connecticut,Connecticut,Refused,0,2018
Q21,Connecticut,Connecticut,Not at all,0.04,2018
Q21,Connecticut,Connecticut,Only a little bit,0.08,2018
Q21,Connecticut,Connecticut,Somewhat,0.19,2018
Q21,Connecticut,Connecticut,Mostly,0.39,2018
Q21,Connecticut,Connecticut,Completely,0.3,2018
Q21,Connecticut,Connecticut,Don't know,0.01,2018
Q21,Connecticut,Connecticut,Refused,0,2018
Q22,Connecticut,Connecticut,Not at all,0.44,2018
Q22,Connecticut,Connecticut,Only a little bit,0.22,2018
Q22,Connecticut,Connecticut,Somewhat,0.2,2018
Q22,Connecticut,Connecticut,Mostly,0.07,2018
Q22,Connecticut,Connecticut,Completely,0.05,2018
Q22,Connecticut,Connecticut,Don't know,0.01,2018
Q22,Connecticut,Connecticut,Refused,0,2018
Q23,Connecticut,Connecticut,Not at all,0.05,2018
Q23,Connecticut,Connecticut,Only a little bit,0.19,2018
Q23,Connecticut,Connecticut,Somewhat,0.3,2018
Q23,Connecticut,Connecticut,Mostly,0.28,2018
Q23,Connecticut,Connecticut,Completely,0.16,2018
Q23,Connecticut,Connecticut,Don't know,0,2018
Q23,Connecticut,Connecticut,Refused,0,2018
Q23PL,Connecticut,Connecticut,Strongly agree,0.36,2018
Q23PL,Connecticut,Connecticut,Agree,0.31,2018
Q23PL,Connecticut,Connecticut,Slightly agree,0.15,2018
Q23PL,Connecticut,Connecticut,Neither agree nor disagree,0.09,2018
Q23PL,Connecticut,Connecticut,Slightly disagree,0.04,2018
Q23PL,Connecticut,Connecticut,Disagree,0.02,2018
Q23PL,Connecticut,Connecticut,Strongly disagree,0.02,2018
Q23PL,Connecticut,Connecticut,Don't know,0,2018
Q23PL,Connecticut,Connecticut,Refused,0,2018
Q23A,Connecticut,Connecticut,Yes,0.3,2018
Q23A,Connecticut,Connecticut,No,0.69,2018
Q23A,Connecticut,Connecticut,Don't know,0,2018
Q23A,Connecticut,Connecticut,Refused,0.01,2018
Q23A1,Connecticut,Connecticut,Yes,0.78,2018
Q23A1,Connecticut,Connecticut,No,0.22,2018
Q23A1,Connecticut,Connecticut,Don't know,0,2018
Q23A1,Connecticut,Connecticut,Refused,0,2018
Q23C,Connecticut,Connecticut,Yes,0.1,2018
Q23C,Connecticut,Connecticut,No,0.89,2018
Q23C,Connecticut,Connecticut,Don't know,0,2018
Q23C,Connecticut,Connecticut,Refused,0.01,2018
Q23C1,Connecticut,Connecticut,One,0.2,2018
Q23C1,Connecticut,Connecticut,Two,0.25,2018
Q23C1,Connecticut,Connecticut,Three,0.19,2018
Q23C1,Connecticut,Connecticut,Four,0.24,2018
Q23C1,Connecticut,Connecticut,Five or more,0.1,2018
Q23C1,Connecticut,Connecticut,Never heard of it,0.01,2018
Q23C1,Connecticut,Connecticut,Don't know,0.01,2018
Q23C1,Connecticut,Connecticut,Refused,0.01,2018
Q23D,Connecticut,Connecticut,Yes,0.06,2018
Q23D,Connecticut,Connecticut,No,0.93,2018
Q23D,Connecticut,Connecticut,Don't know,0,2018
Q23D,Connecticut,Connecticut,Refused,0.01,2018
Q23E,Connecticut,Connecticut,Yes,0.15,2018
Q23E,Connecticut,Connecticut,No,0.84,2018
Q23E,Connecticut,Connecticut,Don't know,0,2018
Q23E,Connecticut,Connecticut,Refused,0.01,2018
Q23E2,Connecticut,Connecticut,Yes,0.69,2018
Q23E2,Connecticut,Connecticut,No,0.3,2018
Q23E2,Connecticut,Connecticut,Don't know,0.01,2018
Q23E2,Connecticut,Connecticut,Refused,0,2018
Q23E2,Connecticut,Connecticut,Asthma Rate,0.1035,2018
BMIR,Connecticut,Connecticut,Underweight,0.02,2018
BMIR,Connecticut,Connecticut,Normal weight,0.33,2018
BMIR,Connecticut,Connecticut,Overweight,0.36,2018
BMIR,Connecticut,Connecticut,Obese,0.29,2018
Q26,Connecticut,Connecticut,Yes,0.94,2018
Q26,Connecticut,Connecticut,No,0.05,2018
Q26,Connecticut,Connecticut,Don't know,0,2018
Q26,Connecticut,Connecticut,Refused,0.01,2018
Q27,Connecticut,Connecticut,Insurance obtained through a current or former employer or union,0.57,2018
Q27,Connecticut,Connecticut,Insurance purchased directly from an insurance company,0.11,2018
Q27,Connecticut,Connecticut,Medicare,0.23,2018
Q27,Connecticut,Connecticut,"Medicaid, Medical Assistance, HUSKY or any kind of government-assistance plan",0.16,2018
Q27,Connecticut,Connecticut,State Health Insurance Exchange such as Access Health CT or NY State of Health,0.07,2018
Q27,Connecticut,Connecticut,Any other type of health insurance plan,0.05,2018
Q27,Connecticut,Connecticut,Don't know,0.01,2018
Q27,Connecticut,Connecticut,Refused,0.01,2018
Q28,Connecticut,Connecticut,Yes,0.09,2018
Q28,Connecticut,Connecticut,No,0.9,2018
Q28,Connecticut,Connecticut,Don't know,0,2018
Q28,Connecticut,Connecticut,Refused,0,2018
Q29,Connecticut,Connecticut,Yes,0.23,2018
Q29,Connecticut,Connecticut,No,0.77,2018
Q29,Connecticut,Connecticut,Don't know,0,2018
Q29,Connecticut,Connecticut,Refused,0,2018
Q30A,Connecticut,Connecticut,Yes,0.5,2018
Q30A,Connecticut,Connecticut,No,0.5,2018
Q30A,Connecticut,Connecticut,Don't know,0,2018
Q30A,Connecticut,Connecticut,Refused,0,2018
Q30B,Connecticut,Connecticut,Yes,0.18,2018
Q30B,Connecticut,Connecticut,No,0.81,2018
Q30B,Connecticut,Connecticut,Don't know,0.01,2018
Q30B,Connecticut,Connecticut,Refused,0,2018
Q30C,Connecticut,Connecticut,Yes,0.29,2018
Q30C,Connecticut,Connecticut,No,0.69,2018
Q30C,Connecticut,Connecticut,Don't know,0.02,2018
Q30C,Connecticut,Connecticut,Refused,0,2018
Q30D,Connecticut,Connecticut,Yes,0.3,2018
Q30D,Connecticut,Connecticut,No,0.69,2018
Q30D,Connecticut,Connecticut,Don't know,0.01,2018
Q30D,Connecticut,Connecticut,Refused,0,2018
Q30E,Connecticut,Connecticut,Yes,0.25,2018
Q30E,Connecticut,Connecticut,No,0.74,2018
Q30E,Connecticut,Connecticut,Don't know,0.01,2018
Q30E,Connecticut,Connecticut,Refused,0,2018
Q30F,Connecticut,Connecticut,Yes,0.53,2018
Q30F,Connecticut,Connecticut,No,0.46,2018
Q30F,Connecticut,Connecticut,Don't know,0,2018
Q30F,Connecticut,Connecticut,Refused,0,2018
Q30H,Connecticut,Connecticut,Yes,0.22,2018
Q30H,Connecticut,Connecticut,No,0.77,2018
Q30H,Connecticut,Connecticut,Don't know,0,2018
Q30H,Connecticut,Connecticut,Refused,0,2018
Q30G,Connecticut,Connecticut,Yes,0.47,2018
Q30G,Connecticut,Connecticut,No,0.52,2018
Q30G,Connecticut,Connecticut,Don't know,0.01,2018
Q30G,Connecticut,Connecticut,Refused,0,2018
Q31,Connecticut,Connecticut,Yes,0.09,2018
Q31,Connecticut,Connecticut,No,0.91,2018
Q31,Connecticut,Connecticut,Don't know,0,2018
Q31,Connecticut,Connecticut,Refused,0,2018
Q31_1,Connecticut,Connecticut,Yes,0.07,2018
Q31_1,Connecticut,Connecticut,No,0.93,2018
Q31_1,Connecticut,Connecticut,Don't know,0,2018
Q31_1,Connecticut,Connecticut,Refused,0,2018
Q32,Connecticut,Connecticut,Yes,0.83,2018
Q32,Connecticut,Connecticut,No,0.16,2018
Q32,Connecticut,Connecticut,Don't know,0,2018
Q32,Connecticut,Connecticut,Refused,0,2018
Q33,Connecticut,Connecticut,More than one,0.26,2018
Q33,Connecticut,Connecticut,None at all,0.71,2018
Q33,Connecticut,Connecticut,Don't know,0.02,2018
Q33,Connecticut,Connecticut,Refused,0.01,2018
Q34,Connecticut,Connecticut,None,0.73,2018
Q34,Connecticut,Connecticut,1 to 2,0.22,2018
Q34,Connecticut,Connecticut,3 or more,0.04,2018
Q34,Connecticut,Connecticut,Don't know,0,2018
Q34,Connecticut,Connecticut,Refused,0,2018
Q35,Connecticut,Connecticut,Within the last 6 months,0.6,2018
Q35,Connecticut,Connecticut,More than 6 months but less than a year,0.14,2018
Q35,Connecticut,Connecticut,More than a year but less than two years,0.11,2018
Q35,Connecticut,Connecticut,More than two years ago,0.13,2018
Q35,Connecticut,Connecticut,Never have gone to a dentist,0.01,2018
Q35,Connecticut,Connecticut,Don't know,0,2018
Q35,Connecticut,Connecticut,Refused,0,2018
Q37,Connecticut,Connecticut,Yes,0.92,2018
Q37,Connecticut,Connecticut,No,0.08,2018
Q37,Connecticut,Connecticut,Don't know,0,2018
Q37,Connecticut,Connecticut,Refused,0,2018
Q37_1,Connecticut,Connecticut,Always,0.39,2018
Q37_1,Connecticut,Connecticut,Usually,0.31,2018
Q37_1,Connecticut,Connecticut,Sometimes,0.18,2018
Q37_1,Connecticut,Connecticut,Rarely,0.06,2018
Q37_1,Connecticut,Connecticut,Never,0.05,2018
Q37_1,Connecticut,Connecticut,Don't know,0.01,2018
Q37_1,Connecticut,Connecticut,Refused,0.01,2018
Q37_2,Connecticut,Connecticut,Not at all,0.65,2018
Q37_2,Connecticut,Connecticut,Several days,0.2,2018
Q37_2,Connecticut,Connecticut,More than half the days,0.07,2018
Q37_2,Connecticut,Connecticut,Nearly every day,0.06,2018
Q37_2,Connecticut,Connecticut,Don't know,0.01,2018
Q37_2,Connecticut,Connecticut,Refused,0.01,2018
Q37_3,Connecticut,Connecticut,Not at all,0.68,2018
Q37_3,Connecticut,Connecticut,Several days,0.21,2018
Q37_3,Connecticut,Connecticut,More than half the days,0.05,2018
Q37_3,Connecticut,Connecticut,Nearly every day,0.04,2018
Q37_3,Connecticut,Connecticut,Don't know,0.01,2018
Q37_3,Connecticut,Connecticut,Refused,0.01,2018
HIV1,Connecticut,Connecticut,Yes,0.55,2018
HIV1,Connecticut,Connecticut,No,0.43,2018
HIV1,Connecticut,Connecticut,Don't know,0.01,2018
HIV1,Connecticut,Connecticut,Refused,0.01,2018
HIV2,Connecticut,Connecticut,Yes,0.21,2018
HIV2,Connecticut,Connecticut,No,0.78,2018
HIV2,Connecticut,Connecticut,Don't know,0.01,2018
HIV2,Connecticut,Connecticut,Refused,0,2018
HIV3,Connecticut,Connecticut,Yes,0.22,2018
HIV3,Connecticut,Connecticut,No,0.77,2018
HIV3,Connecticut,Connecticut,Don't know,0,2018
HIV3,Connecticut,Connecticut,Refused,0.01,2018
Q38,Connecticut,Connecticut,None,0.2,2018
Q38,Connecticut,Connecticut,One,0.08,2018
Q38,Connecticut,Connecticut,Two,0.14,2018
Q38,Connecticut,Connecticut,Three,0.19,2018
Q38,Connecticut,Connecticut,Four,0.11,2018
Q38,Connecticut,Connecticut,Five,0.11,2018
Q38,Connecticut,Connecticut,Six,0.04,2018
Q38,Connecticut,Connecticut,Seven,0.13,2018
Q38,Connecticut,Connecticut,Don't know,0,2018
Q38,Connecticut,Connecticut,Refused,0,2018
Q39,Connecticut,Connecticut,Yes,0.39,2018
Q39,Connecticut,Connecticut,No,0.61,2018
Q39,Connecticut,Connecticut,Don't know,0,2018
Q39,Connecticut,Connecticut,Refused,0,2018
Q40,Connecticut,Connecticut,Every day,0.25,2018
Q40,Connecticut,Connecticut,Some days,0.1,2018
Q40,Connecticut,Connecticut,Not at all,0.64,2018
Q40,Connecticut,Connecticut,Don't know,0,2018
Q40,Connecticut,Connecticut,Refused,0,2018
Q40,Connecticut,Connecticut,Smoking Rate,0.13649999999999998,2018
Q42,Connecticut,Connecticut,Yes,0.19,2018
